food_type,moisture,pH,brix,protein,storage_temp,water_activity,packaging_o2,shelf_life_days
juice,70.04644779543656,4.222410298893337,10.920133095813917,13.062103945546092,5.140818249430348,0.8930750323534845,1.016741211672388,21.18394472127756
juice,85.65942348210868,4.700418365420583,14.540149965064067,11.748117313948764,9.119545612459385,0.9448237949800488,2.142625440771414,12.290908663166038
cheese,95.0,5.519140799652055,10.405241037299625,0.2,19.134642630390108,0.982492121264054,7.937100335417517,22.32003024827824
yogurt,80.16456784455292,6.275274490029809,3.826795303889447,3.689948663178688,13.192520637131762,0.99,8.069516720969894,13.071932728500531
cheese,75.03963781887519,4.390889567292151,8.49066292277862,4.190174285565538,5.298579954684142,0.99,6.68486744422184,30.532579215271724
yogurt,74.16475142527716,4.85662337196655,12.98873705799858,6.2549916117977835,9.248236101456138,0.9452528826749061,11.107405730707374,16.69153835659797
yogurt,79.52901078845285,4.429470346794081,7.512802322588136,2.8243094394894332,10.226049099478109,0.8064606365382296,6.112985085484277,13.587908608430716
rice,49.14091798991508,5.048458618699127,13.417456573749032,12.597241356001906,8.885912733307588,0.8770479258984553,3.3623425468937,45.91484914674308
rice,59.75656854701988,4.977818743087668,8.26126399753056,8.08859836529348,10.824106001481828,0.7887338704467042,6.8129177771820695,35.11814632319595
juice,68.34328828969181,5.0937860049576855,15.96555613446092,2.904488391247095,6.692716202266658,0.8267813879542442,5.68843608822176,22.812555645228173
rice,62.79658751339328,6.319380012614586,14.074342373191518,0.2,17.26746806834075,0.9104189072553897,2.8739864852006636,29.25306059154175
sauce,83.32908921236313,5.15429990581759,6.993512631927935,8.772183126489216,7.611260669480384,0.7886922487948517,5.146705474305276,30.311724975967593
rice,72.22782587641326,5.337911057804842,5.464644742389388,11.46593348984372,6.975533009185014,0.9085139930224845,9.596602023900392,31.141276993186818
yogurt,55.737235390198904,4.746589607278114,8.627503713737187,7.433859572318224,13.890843244318917,0.926652731101483,7.67746424780228,20.596413933444147
cheese,57.55352779970865,3.77722941653388,7.690958503043146,2.799722707874426,9.753126921543535,0.7845237102229513,5.163924450459655,29.88600776822629
juice,76.69269094960913,4.78685541240546,4.2565311073577465,11.738315033796392,14.74043703284717,0.8485519063702812,11.503538548069578,8.772016722821446
yogurt,49.94811875708604,5.247429518089076,8.240655830140593,12.370787305977656,7.377540560515448,0.8873374022463978,2.030243063043643,38.585200891999506
rice,67.76399951229452,5.5603135400654615,14.172945673165575,12.107455219159267,3.8420883515426882,0.8628925435422676,4.350625126492099,42.08766664107556
juice,59.676610856510635,5.480605091417591,7.685600319058213,4.447646229346358,20.568948620228667,0.866942162210362,4.642243250680198,17.967379308779797
juice,57.359681660607194,4.363858182095559,7.767948119829561,7.586186715428249,20.61595434652149,0.876761626802157,5.547259415972852,12.108181658756983
cheese,57.23558997743547,4.954656208116261,12.952298149188978,7.5803036620444395,12.223313447230897,0.9690418259557118,9.686065180004567,38.56974759642842
juice,54.79846303573951,5.727202888389134,5.868166208403831,8.144565379660628,14.605535837930066,0.8990561298424941,6.582358495480324,22.97561459003708
juice,54.48812412151127,5.021228499077302,12.084347721777004,5.41747733255758,9.593074766452109,0.793187650779111,6.671733156571115,27.02170781407864
cheese,72.09018927182096,4.7185342988537515,6.586486373745576,11.374124976416011,6.211005251168115,0.8646495329726607,4.010997941638652,34.97433024388823
sauce,63.357470283868714,5.473736202650441,11.573191637469693,4.951777911194381,13.79628497678733,0.868808731980135,0.5318441060426329,30.777287002063588
rice,71.06774524043195,5.20627934902461,6.5237291010256895,2.831684658257076,15.594010705694934,0.9027545815840066,3.378878899593746,25.762051867326946
rice,59.49701112703837,5.3354565954732065,9.863213077706666,18.68713428332051,6.027041356904697,0.9385833358477282,3.8258955438272704,44.210920374379604
sauce,88.62778892340017,4.145873555416665,2.5044872251714456,0.2,20.847515020665,0.9043774634223928,4.268456508066467,7.113623244425261
juice,78.11622276286494,3.0,1.0,14.21702949254261,10.029728288110496,0.8391237107634092,6.783793416939593,2.0
yogurt,66.95355992304299,5.193297849161012,13.29564541316495,6.740269202817453,9.30872250254721,0.9616922632058249,7.39399708262961,21.915548656401015
cheese,63.40069622648655,4.372838107767053,11.828938125760077,0.2,10.451444036135982,0.9124691106170519,6.355429458644293,34.45404985639517
sauce,80.45602426311761,5.202209548461117,12.733654620436376,4.020575102979148,0.21644046546230356,0.9197768254630067,5.8115474826758815,29.767761821609966
rice,56.990222443231985,4.9973547950036705,4.991583225461102,2.2633329538090092,8.917810216350901,0.9894222296224179,1.0531320635519035,36.3416525011421
juice,66.68905117946512,6.721731592787254,11.674107502084537,5.048219400457725,13.228697122448548,0.919144737535922,4.490650943087235,19.5234510365873
sauce,80.28625388522191,3.28198421225688,11.26147480114758,7.962006575326648,8.929302390380055,0.9397528068308824,5.060500065467579,12.844723911155077
juice,53.79226493053129,3.526610800634421,12.975086709394997,0.2,7.351582318784746,0.9478836347673902,5.762782146659488,10.972991058402144
rice,70.87913153793289,5.191109066926072,14.725580965674302,0.2,6.074161335054502,0.8571271922502164,9.005486972162222,36.56037707523154
rice,53.47965601747216,4.48618318286465,12.60286852533456,4.720574935858396,18.39225724445471,0.875349227155886,6.5579188058921805,25.99201532500787
sauce,49.91450962949218,5.76676569814669,6.94388042150192,9.485354943155928,14.11362575312457,0.8747241564268813,11.189331337433197,33.49209663386355
cheese,61.87439972795263,4.721863913765011,14.712824831002376,0.2,14.412594853124885,0.8058299559813501,10.352465677865382,29.49699777907529
cheese,62.6632957513956,4.460320411040351,10.122033776068566,0.2,2.6194208045920364,0.896998314185083,7.706940393802647,36.698613045531516
juice,64.29640188713682,4.462434959579758,14.418311789607207,14.644013271960286,7.148254299860231,0.8656901669421956,6.3359602248258255,22.303166014868918
rice,60.49722360570002,5.569076681042695,14.517505283754518,0.2,4.844091055829591,0.7944777661715086,6.385930672258146,44.61211647746624
yogurt,84.23110186881757,3.671562266087733,12.454777190342435,5.935459965861417,10.005310392776211,0.8562345763308529,9.56101696305779,4.495304683981148
sauce,52.66226808153472,5.49180360383676,10.848387901907033,0.2,14.754108932280396,0.8235994551052603,8.879800785140963,30.74399784117408
rice,83.43589305623807,4.433917442663284,6.445431159008782,7.5683780054821215,4.845147059843158,0.8521176103821446,8.025258781848843,30.42732974407222
rice,75.76011788579021,4.842553552149384,4.911979230216663,5.0767829931681,0.30215414228755433,0.82241247904123,6.722609967130291,34.98639822127089
yogurt,83.85213336661695,4.710788359091884,11.025331605415243,4.688867556991402,4.9122949283085795,0.8705144901133152,3.4157936841806302,19.848313661168216
rice,57.306903002794826,4.450491469411274,19.713848509723217,4.453829386670176,17.222279869111475,0.99,3.417838454514004,31.01441903437431
yogurt,56.58336377501616,4.418549198865073,5.127073160952523,6.170816936647888,6.917165415859596,0.9336271425245499,9.03467045370117,19.585441199837202
cheese,58.16685627318155,5.958724670118187,7.68325128204495,6.802340930400329,14.45606595281272,0.8862944603039629,7.8044376826272375,38.08417935152891
sauce,63.10437540913462,5.188925593926953,16.224756247476087,8.293775951881486,3.592849673687736,0.8919793235238707,11.115513455750476,36.11515101396035
yogurt,57.93664257712518,4.017047570218697,17.198282772755366,6.806277379422796,3.143702652839913,0.9278043543806062,2.725284779756185,22.824707406364308
sauce,75.88199864310997,5.922237370378646,6.163711129134428,6.819683959701418,12.744444046315802,0.9592693827356465,8.999361888115237,20.667443329624366
yogurt,68.56680393202528,5.98022650221352,7.794196561876391,3.0202397177156692,10.774128492536276,0.9688735360760403,7.605008014688134,23.56578301127873
sauce,57.48252495951947,5.296380354075301,15.349867681236471,3.3585488301541346,8.074911156934434,0.814496255334574,1.537200913515262,36.26302235550389
sauce,64.6118155599385,5.300203235027313,13.267359030556246,15.524105355430377,3.8739719069659015,0.9570882950822531,3.8494979480828038,39.728756927384424
rice,57.78124209807552,4.30771974517099,11.526723857630591,3.2986766438640265,0.0,0.9174773052217318,1.7860611548753342,43.48213475624369
yogurt,70.89869023637634,4.117522041694805,12.010786632932135,4.316912604827425,5.021925761374448,0.9434861942924869,9.317596650629016,11.108895948601596
yogurt,52.25242497192263,4.376261292459242,11.111076381862572,5.482804460612969,7.302305586648002,0.9341924623419554,6.385242918271839,25.61862927697674
cheese,73.56546550834518,4.494400419935034,1.0,3.3241436541480036,17.335037415307085,0.8897311645637266,1.7966454798128684,28.140788347301402
cheese,31.390189962535445,4.551526304479995,16.078291999723422,7.680299794910674,1.8290688439096567,0.837054614058145,5.405808386892849,57.867933844092725
sauce,72.33716483823451,4.542295817361567,15.251796003018388,12.106970056305673,9.846377888251766,0.99,8.373932535326846,24.527309383595142
yogurt,54.54456040159993,4.025755287621374,12.320179271065426,6.135760615840695,6.0336958555401505,0.99,10.332756969218146,19.407264632804974
yogurt,68.58536816269567,4.92994972171214,11.255298324767464,7.858057497070889,6.943340118790844,0.8950861328919915,0.5,28.504741270707704
yogurt,81.13721961089881,5.662430382636393,9.834739158915458,12.489216509821874,11.603420675111307,0.9558616377903271,10.00334337343289,16.47218458811975
cheese,64.43059817227414,4.598760166516302,18.049791262260403,1.4270613208630947,0.0,0.8638701245557691,2.6289397037112687,47.27355543062722
juice,70.8508270927776,4.196260696515628,8.94582356443991,3.1294895943508783,6.884718766294509,0.9209192074729269,4.446571642417251,15.187460578672741
yogurt,47.49251452226695,5.563442750610923,12.857839482039795,9.41383932457772,14.824197447672958,0.8633361280199655,1.5470310426347136,30.126951931126136
cheese,65.41051756361097,4.808889480136316,6.9251806475970525,12.431862886434873,8.971084132622247,0.9385179197361427,2.4235898521015793,43.04039341929914
sauce,54.133369512200986,5.3128048665342265,11.835322320112358,9.695971487671988,6.777667319287022,0.8476065774554211,4.827634485240719,40.11428381420304
sauce,68.75802518339786,4.956485627098227,3.774351046365087,6.519229183241722,11.41241865101059,0.9632888534468292,1.8082963620805756,27.241288010007118
sauce,70.56522931261917,4.872986018221764,5.5882148251468715,12.2056033013491,7.319472733956624,0.9035906902596245,4.486954852922927,33.33373002639959
yogurt,79.5617104861337,5.387965111176809,10.135097055631686,0.6775759910105885,12.511773497400593,0.8636977961031643,9.26079794833037,12.922242381182276
rice,67.89850173476965,4.9820304908809065,13.68398882795821,3.2610550897915074,8.006662422011035,0.8588866447146926,2.950046517206623,33.234645361576
juice,69.30448633981817,5.249560281792648,10.527041365524884,6.53019793983727,11.716445283155243,0.9472563734964343,10.96472875139197,15.067410397761387
rice,57.29399542528556,5.738640455867221,12.737155314405909,7.431204176415178,6.892197830557144,0.9425027455350009,10.248566023410143,41.85055394863656
rice,95.0,6.242184420379602,8.101795501747965,8.16438269263815,17.431379696878707,0.9278531410725174,7.051233072694719,18.665489132357393
rice,55.001107076566576,4.0511940281887,7.264281411435493,8.178717855308875,15.5847976019189,0.99,6.01533178698449,20.7466236315012
juice,54.492119229796884,5.156552743391526,8.726938035749868,11.510105370960835,0.6717652978247155,0.99,8.470580423316195,29.490756723387705
yogurt,67.08883359772413,4.203335556255819,10.85451605839839,11.200686977148523,0.0,0.9678775623513444,2.339716539780316,25.13671959791883
sauce,61.98911907244332,5.454357469910081,13.949717941205428,9.6154806400034,15.479866402087149,0.99,4.923650188468399,33.79863475305785
juice,86.10289226662947,5.730177390115212,20.837504328607192,7.236607744338552,3.2346744647423353,0.9648536252518839,2.5230488706850016,22.102665309556592
sauce,90.02289650746519,3.551757984273453,2.429782182641862,0.2,8.832104385686252,0.9191736001935891,1.6244487319233762,4.39582892908392
sauce,44.179700973622026,3.989948873353525,9.815373837405398,0.2,0.0,0.8829980287519884,5.295399014579361,36.35589468263513
cheese,82.62082044584173,4.870859270909491,16.014298693234096,0.2,9.875708335596277,0.8559593924742775,5.514583895800824,31.082627506119078
juice,71.5213434623963,4.815522970435126,12.022001305485093,8.247838748695722,10.312452494007788,0.9247814982997258,8.909579724098519,15.625339452757366
juice,54.347921524022475,4.517805100517257,8.513129308032836,9.081879884535374,16.103563901793947,0.99,4.607533940796552,19.851751771889848
sauce,68.08420727482049,5.399759756107261,8.438475142413688,1.9303827121031212,2.1311618476554273,0.9345741804320746,6.470689205065273,35.01839513014362
rice,75.00297338400871,5.822598091984265,12.116820240797301,10.4221507382847,10.586404437530756,0.99,4.15091361310714,32.70866634572122
rice,59.15673249867679,5.470512775969682,8.937472649205397,1.5803659445446263,7.436146533335678,0.9697130361571366,7.145948280206813,35.89401375513148
cheese,61.59422327065492,5.0348492103868265,6.880240584284906,11.55333054574228,13.556554488461625,0.9483544652116283,7.738607097007501,34.420146136521595
sauce,70.04367836175457,5.403278799913092,16.691783163461142,8.117330406495213,12.241096977828066,0.99,7.9263682168306815,26.211360937689363
cheese,38.59581974263063,5.529488809192361,9.17093423362696,0.2,9.276678478516917,0.93932269887717,10.585898111696984,45.45120005728082
rice,57.46331164929353,4.943771738597835,10.453096641238973,4.933748117002254,15.167910141829251,0.8709025585139414,3.9020614393467676,35.76374536448435
juice,65.17544906616884,5.561420712559478,14.124856796839614,7.263733374247145,8.234265186921325,0.920150082008153,4.419261898069884,24.235969604253658
juice,74.75887587062493,6.116338071417852,8.042672028712813,0.2,5.738602246607928,0.9190368206820926,10.218562133900695,13.987680889003467
yogurt,65.442185768179,4.55049363994766,9.200834582701697,1.439384747592782,10.62152183103095,0.8323768641785251,6.613498663366571,16.55442382597022
sauce,84.46069727660979,4.4987585409113695,4.980781092233553,0.2,4.031542004416026,0.9798838813082787,11.232732110336569,18.721436183741
yogurt,52.87577371631818,4.841618150454721,8.727614295921034,12.434750461033573,18.04677039435017,0.876933567984887,9.481096980989257,20.73438129614617
cheese,87.26756484664959,5.253768070146164,8.658590523831604,8.518728798474639,16.551583930913935,0.9047256300011335,6.482320956184797,26.91407265376817
yogurt,77.52995416232874,4.450284526753498,4.443605012480551,1.7037757104894422,11.519197590727066,0.90977125533063,7.893736252580638,10.448152644232719
cheese,72.21502519019234,3.526512177667885,15.34627732466808,4.221338774980981,8.248226051639739,0.99,4.366003023812527,24.683788370216384
sauce,67.03115140381274,5.4620434624350525,12.234582090884674,0.2,4.06645798024178,0.8764116406504169,10.262199611548002,32.812598557278505
yogurt,50.71465985301159,4.347083576942311,7.647850856600051,0.2,6.952687146035862,0.99,6.2488438685809955,21.378013638855148
juice,91.04997317041301,5.9489294287885865,2.837948109462535,0.2,0.0,0.8402242458223739,6.99212721280562,15.338699759924342
juice,76.86271231065776,4.948734334561892,6.083822101754594,5.483407358098229,4.743824647615317,0.9349370860692491,10.68375224501301,15.355292035325245
juice,68.31557069849713,3.0,13.414710328244869,6.964660642594854,7.070402785472242,0.969543969022152,3.569907206299478,11.074721541304607
yogurt,75.49998801745967,5.774844864608034,10.557841962883295,0.2,27.754779838703158,0.7799045770011748,4.554972176584341,10.031407895579791
juice,63.26159649038658,4.315511321977518,10.142821528207081,16.22098089146743,10.68883542435134,0.9480961966025842,5.138977774395639,18.375222016336114
sauce,75.62471625949038,4.99211707744639,8.992654365129757,7.722569605575168,0.21219027173723637,0.835903037971309,5.525331003246207,29.67082899779139
rice,86.49344466144395,4.995405245481469,6.533740414487197,9.60106791261488,9.088610172862627,0.9112558349739877,2.296125779418353,31.22192945374425
sauce,59.33282349067173,4.038365482920193,15.140744219737778,5.1207914205072385,10.09749176134962,0.9557179627856709,9.714757818957807,25.325759359573873
rice,75.95239360239924,5.585245516592598,11.90033878977072,15.779033249975754,8.128679607137974,0.8923534406982045,6.150544352539638,36.92348207611567
yogurt,43.744596968905924,4.55695054649384,4.931154131877302,4.231380716525905,15.391441202458726,0.7800521427021665,5.340037994769403,22.078951881655538
sauce,83.0223562860515,5.34043535990733,18.58891199410349,2.932005275050499,6.4990279801960975,0.8510797877556614,5.3122686848988705,27.361829825049163
sauce,76.79495565304452,4.4644363893501025,10.591122904811872,11.868947377040758,4.786045323003588,0.9730715446866623,4.941925630982378,28.634018050619183
cheese,53.61102598851592,5.082002546579148,6.607354968143607,11.872156029862115,7.461355778049288,0.99,7.515059553374163,44.383394155583375
sauce,76.47000094304849,5.996384528373069,4.320813972327066,12.305844280103807,17.071401960558287,0.8865136678815173,5.20212052982174,25.45451158880925
rice,72.40768435179706,3.855686767616498,14.820487278309791,3.6194688800235553,14.064583111793413,0.9454070767893096,8.365920544510674,19.51961071010605
rice,73.74783120777526,6.065950667275109,12.418912616925482,5.750340355946417,2.73282407153025,0.99,7.800283345752641,38.77145572940886
rice,69.32698355644374,4.670675453798048,8.80883042453426,10.16632038938889,12.750737102593172,0.8544153695588977,5.9207981792447795,26.26267131962859
juice,46.130715200000196,6.079488246532157,8.632588060608533,7.442198342346654,6.633801183955175,0.99,7.207510067643533,30.618947479289023
yogurt,52.51105622939654,4.987332695966397,10.407860422058077,5.817629455987648,18.347116979743156,0.9092647079730852,4.880653891497152,19.690315300721664
sauce,59.337022854760285,3.261153273360266,8.051197885597878,0.2,13.593256287523285,0.8928701342661959,5.917785220164628,16.45239415637826
cheese,91.77647627275599,4.475379321584985,6.282491507308949,8.148990860542316,11.312001168468397,0.8625003287423604,6.80584716072814,19.033376527009644
sauce,43.70740990060324,3.340358076869401,8.426407090956682,12.933537289851394,0.0,0.8447202345832968,5.457884102553029,31.447350340294324
yogurt,48.532230986573936,6.206925897170668,6.390268308355728,1.8181589235075988,11.706989981578472,0.99,7.332677194285151,24.96973724295141
sauce,91.99062602607648,5.927001513009688,20.70327997476354,3.099468564431385,9.512508869754441,0.9620124074564357,4.032479737358823,22.50865404879911
juice,33.7886456100578,3.229032152715509,10.187500853072132,1.2513193739268234,10.470432834828786,0.8981957937659589,9.516371432820046,15.321719614737415
yogurt,44.60629614705925,4.56801850364402,16.513073002640855,0.37234920601372257,11.117807097975533,0.7761719860146886,6.4288264605032355,24.975988174993674
cheese,66.86289395303533,4.672904909546055,14.055588647934018,14.22586953366039,2.884045348772357,0.9013753661554087,10.116432701303157,38.19490172915136
yogurt,69.82265797868125,5.057056268963291,2.8117620318893333,4.175957154616942,13.472545288305545,0.7844845895471744,14.93007728453874,12.699247302039007
rice,75.64251532697183,4.085480805108248,2.2855821820796987,10.280203037854852,10.347886276390337,0.8582564243995808,1.192877946534887,27.51724915405559
yogurt,84.27148427800934,4.5098824165506235,17.061319611559103,2.9198400780675895,6.857768228051182,0.9501689219728836,4.435796809031707,18.206333048753343
cheese,76.45118176890134,4.081313591263283,2.3607583411663917,5.538278660044948,0.0,0.9267259164210929,7.906659464106371,30.44887528205461
juice,53.731580670190546,5.174050615620214,9.397240418283152,0.2,0.04457774175438234,0.84402030881329,4.638625672410068,32.50840413671235
sauce,79.0612808169143,4.9302212732120605,4.742657066410592,11.664257813670481,13.639728995417597,0.9544554936546958,5.670450239876974,18.75314569183878
cheese,63.28521701346114,4.598061679145416,7.08067742508615,3.700326669330749,8.455311572339767,0.871439176031515,8.709261678657835,35.63649175095546
sauce,63.754122547045704,4.808470557543006,16.11707343044984,0.2,6.126377084499618,0.8963981597052445,11.010066718519337,25.504388043140313
yogurt,56.49791046046004,5.434658925962561,11.168741813465232,3.6184409322262576,10.052677319648879,0.889976316621086,5.743527039305976,29.060415569122824
sauce,55.3948850989084,4.9334992345072886,11.716075242239791,5.75289534745395,11.171802992171594,0.99,9.016395016607692,28.260654680791433
cheese,95.0,5.550310653330244,10.87146553437759,0.2,14.953657429472278,0.9392306148796424,10.717542556164643,20.389497848117053
rice,71.03581897867575,5.393781599240249,14.854271447071943,12.921642792451811,0.9599209721951222,0.99,4.895116836514555,42.368459298647785
rice,55.626866232707734,5.290809018636165,14.642215811097195,0.2,7.6560887977326235,0.9624723833398042,7.629426922153139,34.41272266382373
yogurt,66.22507369920928,4.2823327704876535,12.73522872734155,0.2,9.761679715501343,0.9504128366810864,8.763826876968041,16.8658379314139
sauce,71.5440121537519,3.992248906603884,18.93441170548256,0.2,9.815602504146694,0.852627337932194,8.689403730401228,18.689120839672068
cheese,77.17215004484444,3.03198329538997,5.819139094502408,3.8201568221123736,2.3238617922642355,0.8654361422699977,6.7146714312294,23.082212614358657
yogurt,53.8127202193466,4.331866068598477,13.99599661194133,10.017094193891824,14.493049511563589,0.8806857817754534,6.433634585460345,17.966440549014543
yogurt,91.13460264311873,4.365716740445852,10.15573846438716,3.029208866174838,2.483060109885415,0.8593041921480465,2.856405563742396,11.960160872788702
cheese,66.01929792068525,4.678149487321676,13.09876161849951,2.226267400943733,5.623593352412341,0.8411655011383488,7.2102905324494735,37.745995031536495
rice,57.3981185967181,4.852685427873501,8.289678743916985,6.140137982287723,5.948478562143564,0.9520948164673518,2.3047669890139226,41.72650083139021
juice,69.95779129549521,5.461606158911133,10.465623307841142,13.05618434238101,7.656795893992684,0.9642615580233304,4.230143598722689,25.52106514237391
rice,65.1930387705631,4.279021180375206,13.76402859862226,2.7119468836627756,15.201695991469292,0.8883208681129315,8.40378185630559,20.17023262213905
sauce,63.08555022557582,5.134632938733377,11.981130428186958,0.2,9.895513129912272,0.9151433142890534,10.244877620493732,28.03928421407611
cheese,95.0,4.340994489527639,7.468207654599791,3.6439987607809914,11.229040098538764,0.9529338266179229,10.676861314206448,17.152444618232824
yogurt,88.5884146593572,5.869214382134849,16.02507931961105,4.676494073780735,10.146326585391773,0.9457717251013497,3.3735569448568725,14.961435368418408
cheese,67.92778887049842,5.769206004091599,12.465344738727161,1.0892510757464215,5.484162612852325,0.879257425806777,4.169653214875531,44.62822716489528
cheese,42.04578901732566,3.4757600721032076,10.702248054808207,4.868854869024513,9.804668168808282,0.836877187348295,3.205593727411788,33.33967658819787
rice,62.02533022947476,4.595942016048709,3.8385068849298682,4.702511006404287,5.676146390152579,0.8257621277897125,7.135084570014731,35.30917009795681
juice,69.65005113016913,4.660871846773373,14.74319785268888,1.5526848633351789,9.480354676994112,0.860051418682512,0.6808452955019442,17.791221485077838
rice,90.65768266822226,6.128357852922114,4.8034469151542005,3.5394422654331663,13.37532608846381,0.8593562659960216,0.5,25.308050370324224
cheese,77.19282994270297,4.5633885015139635,9.701064407308664,5.994328853383708,3.531410469293903,0.99,5.190997306851537,30.000986484879547
rice,65.62726282934763,4.721320273424406,6.269617258671275,5.352979322400245,9.902361088248451,0.7920882423306741,10.63011978662265,28.597685007918514
juice,59.36039543483682,4.167437751844895,9.63256959022695,6.22874134224427,3.5120252469959223,0.9165036624585493,5.9032825090270995,19.26217975568508
rice,87.88262679109117,3.27616846773193,16.75822552048318,22.692690491211824,0.0,0.9889118206592354,7.094872321466327,23.966553754784467
yogurt,62.70213891358975,5.724741030430572,11.773063474617658,6.6446523293075295,5.4847549093654795,0.99,5.612591359601828,29.682198930379464
rice,46.068970029884554,5.250397697129303,8.552386607200813,13.672132349302487,14.381035318053707,0.844098894863218,11.632953244803922,38.0813273102295
rice,57.19873984128232,4.1072538394885285,13.745138663487609,12.311087777640873,0.0,0.972507524795638,4.972647618237473,39.06259375633339
cheese,78.51484181424986,6.551534168824661,9.754421211747577,9.784650717525679,0.0,0.8953814584362463,12.69377834034664,39.74357064296888
rice,63.207277893562626,4.582705586284852,11.539910832885228,10.0556937914237,10.970084077965087,0.9028522613093459,8.600057483099029,30.59988255834152
cheese,60.6133181607527,3.6607327229277153,11.9870860760927,4.784113257929555,4.832119866402587,0.9284489649578882,9.088457741732093,34.51526633880919
cheese,74.90558731171976,5.54264971319568,11.718368419376203,5.918821424943514,8.826198266136165,0.8886832007324814,8.120322233406881,33.541396242081724
yogurt,73.4420646632233,4.828952880885595,8.718214213126755,7.478125225089669,11.007547192648214,0.9309186923940279,11.024096691984491,15.185848899395944
rice,88.70810886846444,5.186750861095519,19.233185896526404,1.7533567185422836,0.7942956936919198,0.9438836580396633,8.78898943565915,34.17748189746407
sauce,66.90431231629186,5.4039743981553325,12.461861097920085,9.882159629471596,13.110036703361402,0.9235348086479324,1.967812951288991,31.978245687037994
cheese,81.47630659677998,4.621696442691538,6.647543906326146,0.2,6.73341120148856,0.8503506142486283,6.8316662490866165,31.17150475081892
cheese,84.42079316934519,4.017868437573638,10.549513593383278,7.451930677455839,20.594523419030708,0.8376714437105915,8.614327147108337,14.319466152297338
yogurt,67.21420025301968,4.348064293996484,18.539618596493213,7.536006548688278,4.918035492257326,0.9254897111861731,10.671023219237943,20.02326759037315
cheese,56.46503503191257,4.626289646999096,14.937767516802943,11.6232884407042,8.921873568182114,0.9589484738887339,3.07237649743919,42.79270617209905
juice,77.53010759630708,3.493524510407241,15.14339403405259,1.1409995895634637,11.723656807859177,0.8961529848620733,6.603543861878777,2.0
sauce,73.09613228973542,5.184696171288463,9.913635791905547,0.2,0.0,0.9390036637103928,7.434214380000621,35.01609775597639
cheese,60.86410670801026,4.42268094425498,14.341066102692858,0.5636424391707375,6.068879878068945,0.9405216567121598,4.00674664230812,39.667839348797706
rice,84.50534739524886,3.992657132607717,12.309170949565427,5.820206654462019,0.9442598160028599,0.9040710681231056,3.4123521080070693,27.378703052028676
sauce,41.46854119096886,4.705659220186889,10.905204145790798,2.6279555651435325,6.717342517736674,0.99,3.7826392063065186,37.07133008751334
sauce,57.73321652357495,5.582216228638901,7.867235811419079,2.126650655773477,7.597018050948425,0.8190928863076669,6.630856997799605,34.85096362368639
cheese,74.2402429622383,4.391411159486442,12.824114657282596,7.997338963493307,8.33456639028177,0.9112274115500395,3.8387878125392176,33.64537753495592
juice,46.71172451590652,4.537897260357088,21.47149768179451,0.2,1.3910488619865915,0.8620791720942341,5.164751009343959,34.9389171982074
yogurt,51.97759297826584,5.936695113358988,10.881826510457488,0.2,12.944536687074768,0.9716211814332262,8.419792655917671,27.250786674814456
cheese,78.12619894730823,5.179294764865972,16.32837779496185,5.445394352558965,18.499150562836448,0.8684999639665913,9.883715250033145,26.174647374796972
juice,62.279500513961494,4.215033791280064,6.360336177813912,15.701967737113979,3.61117724064765,0.9426822093605083,4.719394302678156,25.168567078525278
rice,59.50998507174408,4.8251830512347995,6.119187073035418,4.863308328368599,10.567223952009645,0.9237624846619736,7.828832715743835,30.71969560746894
cheese,73.18922320278872,5.26380555331611,13.88181318683441,7.296534405037928,6.768394311897212,0.8100139758961302,4.890357217676209,38.714440831281145
juice,72.1586101710807,3.7299431982573,6.938736512537904,7.505111383209301,0.21749689256747906,0.9604290263232682,11.5914748751131,9.08864116859913
rice,71.25527049943236,4.85491551174934,6.795242852382364,0.8681920012351776,10.006375715278663,0.99,6.281392945716356,27.080609455450084
rice,84.37120923881147,4.586271535416285,18.605571063271885,14.036488926263813,14.111542890401875,0.8121344197266879,6.831177529878287,24.230427897044148
sauce,74.76144378274648,3.9219320933890116,12.594933781723528,0.2,10.580760097649206,0.9773058887871221,11.663519327243119,11.910079534383124
juice,51.49879265379903,4.927946014805245,14.238693807778095,2.7975100419213423,9.07044121979223,0.9176245406112669,13.093534205565135,21.451881211643048
yogurt,82.64470716360265,4.877715445723165,13.187182299892937,7.003447599647023,7.140476672253793,0.99,2.9613721196269154,22.509036162231038
yogurt,72.61025853204772,3.7574235124575894,13.610434998686614,5.151605293968805,5.793817969847945,0.99,7.813389141222572,11.768196171443396
juice,58.73797053423654,5.18760132280124,10.003949874741432,0.2,0.0,0.8178026223627823,8.142455143910825,29.494286096509043
yogurt,82.10311340628581,3.6194026188757507,9.650827117869564,8.305362511689331,6.733715349825654,0.9013140572117821,2.9049614498600262,11.947596542489332
sauce,53.035123134915274,5.612053306560319,9.512024297336056,10.863206915113043,7.724486453925387,0.8520828410818636,7.204344751524921,37.26589284956953
cheese,81.83951912303542,5.162653641220173,7.716436725539831,4.533095378836208,11.90869734691827,0.944286288231358,3.921619456995928,29.019020583781924
juice,67.79478070764134,4.254436221762395,25.0,0.2,11.779418770452954,0.854673468020891,10.95019040867423,11.540152103494714
yogurt,93.1610084427279,5.198970265131858,14.58541917587892,4.897480671537489,7.264094132069387,0.8742795693487344,5.3312031717123585,19.434676735355588
